map,card,map_elo_delta,other_maps_elo_delta,difference,approx_standard_error,approx_z_score,map_offers,other_maps_offers
Tharsis,Underground Detonations,-0.44090713257066044,-0.32468728826731624,-0.1162198443033442,0.1815784210069429,-0.6400531718408343,4534,4475
Tharsis,Urbanized Area,-0.3751023762495604,-0.22504005664667995,-0.15006231960288044,0.1841829601051933,-0.8147459434747635,4535,4260
Tharsis,Vesta Shipyard,-0.04847204784253883,0.22054355999570308,-0.2690156078382419,0.18344696285648507,-1.4664489596848722,4450,4350
Tharsis,Viral Enhancers,0.06794225960066808,0.18445768082124303,-0.11651542122057496,0.1811953102313699,-0.6430377313397095,4580,4314
Tharsis,Virus,0.06961759088441799,0.08948942343399095,-0.019871832549572963,0.18406952339071359,-0.10795829849242446,4514,4281
Tharsis,Water Import From Europa,-0.36136902160230777,-0.19731922568916505,-0.16404979591314273,0.18317396996177043,-0.8955955693234194,4559,4298
Tharsis,Water Splitting Plant,-0.3085058910806599,-0.4622880951171129,0.15378220403645299,0.18296707183343655,0.8404911468247581,4648,4243
Tharsis,Wave Power,-0.03689553709166775,-0.6303789274785085,0.5934833903868408,0.18508879024068448,3.2064793854619236,4621,4212
Tharsis,Windmills,-0.26872345389573815,-0.2499374084265908,-0.01878604546914736,0.1840357197016547,-0.10207825687101357,4505,4289
Tharsis,Worms,-0.40095260099724933,-0.3888199813741079,-0.012132619623141438,0.18216912349103775,-0.06660085633962186,4589,4356
Tharsis,Zeppelins,-0.2211054873266062,-0.4546277417065902,0.233522254379984,0.18398248233213335,1.269263526722176,4488,4341
Hellas,AI Central,2.5460885211441293,2.1570916265068756,0.38899689463725373,0.20393089050596833,1.9074937282533426,2455,6368
Hellas,Acquired Company,0.8573745893779515,0.8671558375203602,-0.00978124814240866,0.20216333195188044,-0.04838289935158382,2494,6493
Hellas,Adaptation Technology,-0.2293832915641425,-0.1997522160147041,-0.02963107554943839,0.20559738661302365,-0.1441218492003993,2515,6431
Hellas,Adapted Lichen,-0.1903076696286903,-0.3510263935611415,0.1607187239324512,0.20081531450992127,0.8003310122272119,2511,6497
Hellas,Advanced Alloys,1.849661272221972,1.724741445078643,0.12491982714332917,0.20286973872656644,0.6157637305961123,2464,6448
Hellas,Advanced Ecosystems,-0.4675542657192121,-0.26833564830110557,-0.19921861741810654,0.2001121053415201,-0.9955350630993127,2515,6411
Hellas,Aerobraked Ammonia Asteroid,-0.20460877527368773,-0.5668161461660866,0.36220737089239885,0.20414221789015366,1.7742893882307973,2491,6439
Hellas,Algae,-0.25481696792639186,-0.025050719884962918,-0.22976624804142895,0.20418946093900148,-1.1252600745641232,2507,6483
Hellas,Anti-Gravity Technology,0.7128201721455778,0.4982664944044999,0.21455367774107792,0.20268013055156692,1.0585826896657247,2431,6287
Hellas,Ants,-0.27513327128614357,-0.4365164101822382,0.16138313889609462,0.20211128569898934,0.7984865285377858,2402,6439
Hellas,Aquifer Pumping,-0.17988685454837702,-0.12567464019134275,-0.05421221435703427,0.20451411944998124,-0.26507810073374005,2430,6498
Hellas,Archaebacteria,0.1215483047873965,0.0153495331345667,0.1061987716528298,0.1974174276431958,0.5379402057895776,2587,6388
Hellas,Arctic Algae,0.5195835630459021,0.5289370190898852,-0.009353456043983077,0.2036978671460976,-0.04591828169351683,2440,6370
Hellas,Artificial Lake,-0.34821484732606567,-0.282145633455746,-0.06606921387031967,0.20091584441455873,-0.32884023688045266,2539,6394
Hellas,Artificial Photosynthesis,-0.2955247146306816,-0.14878132654440837,-0.1467433880862732,0.20285150923305106,-0.7234029889207448,2430,6377
Hellas,Asteroid,-0.4545303226999601,-0.3374350058822722,-0.11709531681768787,0.20211343408399066,-0.5793544469143378,2492,6470
Hellas,Asteroid Mining,0.3459438983905916,-0.007122307220630664,0.35306620561122226,0.20295261272440016,1.7396484867660664,2456,6455
Hellas,Asteroid Mining Consortium,1.5270686718962527,0.7692775855670434,0.7577910863292093,0.20597004325391904,3.6791325299427524,2488,6407
Hellas,Beam From a Thorium Asteroid,0.11384257550019154,-0.09430495922552436,0.2081475347257159,0.20291701551091273,1.0257766417549241,2497,6420
Hellas,Big Asteroid,0.187963442364533,0.23474338591497665,-0.04677994355044365,0.20052611776528032,-0.23328603810701845,2456,6546
Hellas,Biomass Combustors,-0.4178518076334124,-0.5605174869151435,0.14266567928173107,0.206345937206352,0.6913907839099406,2378,6396
Hellas,Birds,-0.05951818468475767,0.020934827321862238,-0.0804530120066199,0.20592109916687665,-0.39069824477491494,2420,6452
Hellas,Black Polar Dust,-0.2463104855085185,-0.3042493669905229,0.057938881482004406,0.202458771842043,0.2861761975282945,2462,6469
Hellas,Breathing Filters,-0.39876862028093124,-0.32021675382511633,-0.07855186645581491,0.20750010733335686,-0.3785630160162681,2438,6409
Hellas,Bribed Committee,-0.19232344553291197,0.24222648151869638,-0.43454992705160833,0.20090998877608157,-2.1629085228605702,2467,6515
Hellas,Building Industries,0.44614636661266505,0.3755347265985788,0.07061164001408626,0.2035623678658213,0.34687963573222985,2447,6373
Hellas,Bushes,-0.14021342399956574,-0.2849089792766066,0.14469555527704084,0.20197909798926875,0.7163887586265416,2517,6462
Hellas,Business Contacts,0.1416630255212192,0.32442753830033244,-0.18276451277911324,0.2013797109450087,-0.9075616998428468,2474,6431
Hellas,Business Network,0.2930619726451443,0.17542303896944292,0.11763893367570136,0.20473945845583988,0.574578708779162,2492,6296
Hellas,CEO's Favourite Project,-0.25819952894868836,-0.3395001870549621,0.08130065810627374,0.2062255774892895,0.39423169083134785,2485,6364
Hellas,Callisto Penal Mines,-0.15160805943769426,-0.5003035575011717,0.34869549806347744,0.20855468092725457,1.6719619838458817,2421,6454
Hellas,Capital,-0.32062011305941335,-0.40527885894435545,0.0846587458849421,0.20096873859703906,0.4212533077330536,2475,6465
Hellas,Carbonate Processing,-0.24382378795012977,-0.37272347880220963,0.12889969085207986,0.19804649210727795,0.6508557131234488,2454,6346
Hellas,Caretaker Contract,-0.23597543620234707,-0.5671101931004698,0.3311347568981228,0.20107056935308393,1.6468584038106717,2486,6499
Hellas,Cartel,0.4555040919536806,0.535648935834346,-0.08014484388066545,0.20302468566288853,-0.394754182817658,2430,6365
Hellas,Cloud Seeding,-0.38317468344007066,-0.3087909405339356,-0.07438374290613509,0.19972926964474508,-0.37242284537684506,2553,6420
Hellas,Colonizer Training Camp,-0.40154565314056256,-0.5450336873224394,0.14348803418187683,0.2014638155549618,0.7122273237336336,2487,6515
Hellas,Comet,-0.278857555319202,0.24002639809495505,-0.518883953414157,0.20253750519995042,-2.561915398838852,2506,6344
Hellas,Commercial District,-0.08298251256466996,0.1037478914521582,-0.18673040401682817,0.20170787536271095,-0.9257467200080794,2450,6441
Hellas,Convoy From Europa,-0.016049405988706245,-0.06393980775421276,0.04789040176550652,0.20365266754744557,0.23515725250369895,2448,6460
Hellas,Corporate Stronghold,0.19089503845573821,-0.011248157645622588,0.2021431961013608,0.204043215990218,0.9906881496665477,2475,6365
Hellas,Cupola City,0.14804971173944376,-0.2051231625968009,0.35317287433624467,0.2062183803809173,1.712615886536785,2418,6386
Hellas,Decomposers,-0.0968881330652974,-0.3993379756035673,0.3024498425382699,0.20216838985129745,1.4960293385169328,2472,6427
Hellas,Deep Well Heating,-0.155223683005449,0.027236426644273354,-0.18246010964972237,0.19918346190707378,-0.9160404578912608,2409,6554
Hellas,Deimos Down,0.8088571810252106,0.6221437547862144,0.18671342623899623,0.20034844005120425,0.9319434989924391,2483,6452
Hellas,Designed Microorganisms,0.40686643297302066,0.31415398296404096,0.09271245000897971,0.20171263094970276,0.45962639807170846,2517,6413
Hellas,Development Center,1.4390242901564185,1.1554625103923752,0.2835617797640433,0.2059023282478725,1.3771664564311366,2352,6499
Hellas,Domed Crater,-0.1316882605981491,-0.19515892138333668,0.0634706607851876,0.20296633203968795,0.3127152180726041,2431,6434
Hellas,Dust Seals,-0.445270889856787,-0.38143206781613226,-0.06383882204065472,0.1995799435257985,-0.3198659189539387,2483,6460
Hellas,Earth Catapult,2.9123501852105957,2.656344218581171,0.25600596662942454,0.20244113797946728,1.264594583811271,2419,6320
Hellas,Earth Office,0.6375396117780249,0.8908184229496577,-0.25327881117163287,0.20762905122069852,-1.2198621035088733,2414,6340
Hellas,Ecological Zone,0.08974378795950955,-0.2234447997379743,0.3131885876974838,0.20067484929390025,1.5606768302030738,2519,6583
Hellas,Electro Catapult,0.9689527385776399,0.8155034578232582,0.1534492807543817,0.19956868125561278,0.7689046186452465,2461,6408
Hellas,Energy Saving,-0.659145186805726,-0.1900902781621,-0.469054908643626,0.20107333386140977,-2.3327554163244892,2486,6592
Hellas,Energy Tapping,0.4756836595541183,0.26677853221335324,0.20890512734076505,0.20186443003430923,1.0348783453591064,2531,6384
Hellas,Eos Chasma National Park,-0.20342544835967763,-0.17222608031595862,-0.031199368043719006,0.20190584884570437,-0.15452434004307342,2465,6463
Hellas,Equatorial Magnetizer,-0.6702067979382518,-0.43390487258740534,-0.23630192535084643,0.20196619187483097,-1.1700073322038727,2396,6386
Hellas,Extreme-Cold Fungus,-0.2886620987526446,-0.23992187679664242,-0.04874022195600217,0.20095029624396946,-0.24254864445100247,2529,6385
Hellas,Farming,-0.42796186600817504,-0.44760698611811256,0.01964512010993752,0.20137347447337162,0.09755564957754785,2397,6482
Hellas,Fish,-0.30918639476901755,-0.2679451662460713,-0.04124122852294626,0.20075741613015316,-0.2054281695686357,2456,6508
Hellas,Flooding,-0.399941614930716,8.516255653713209e-05,-0.4000267774872531,0.2041290737773974,-1.9596756605258594,2510,6421
Hellas,Food Factory,-0.34107385225240755,-0.4458885521642575,0.10481469991184994,0.20502799433585822,0.5112214078441992,2443,6408
Hellas,Fuel Factory,0.3767853911969197,0.2524806452914199,0.12430474590549978,0.20578353519532686,0.6040558385174569,2353,6568
Hellas,Fueled Generators,-0.44524077399373635,-0.2671126313966932,-0.17812814259704313,0.20193844609837927,-0.8820912809751127,2474,6462
Hellas,Fusion Power,-0.14592088194227174,-0.42582634038317335,0.27990545844090164,0.20529939360395247,1.3634012917781597,2412,6385
Hellas,GHG Factories,-0.41460880614159085,-0.2112944468152187,-0.20331435932637215,0.20183848866767928,-1.0073121368894258,2471,6537
Hellas,GHG Producing Bacteria,-0.5357224881617884,-0.10248609919679048,-0.4332363889649979,0.2028817249622847,-2.135413571850967,2442,6414
Hellas,Ganymede Colony,-0.46624781868711895,-0.2195247056547799,-0.24672311303233904,0.20055704248920495,-1.2301892268162011,2520,6489
Hellas,Gene Repair,-0.13112877106807133,-0.20671390485708008,0.07558513378900875,0.2082098432466306,0.3630238254368981,2352,6474
Hellas,Geothermal Power,0.007548165994324715,-0.04585783697624592,0.05340600297057064,0.20264156077263176,0.2635491099009711,2462,6421
Hellas,Giant Ice Asteroid,0.5332263267992965,0.944226966205057,-0.4110006394057605,0.20226927834055067,-2.031947920008788,2445,6454
Hellas,Giant Space Mirror,0.23933009322882115,0.16909759484636877,0.07023249838245238,0.20054645143518568,0.35020564003921417,2556,6577
Hellas,Grass,-0.1212806102468566,-0.21567360661025017,0.09439299636339357,0.19969522788295857,0.47268528829701095,2505,6459
Hellas,Great Dam,-0.582211482402909,-0.534381356117332,-0.047830126285577035,0.20302641099948995,-0.23558573512732386,2469,6431
Hellas,Great Escarpment Consortium,0.3856641434823013,0.20251029276290397,0.18315385071939735,0.2037442124976648,0.8989401390800072,2447,6445
Hellas,Greenhouses,0.0465668676729839,-0.265492333766127,0.3120592014391109,0.2074167585139357,1.5045033182222092,2389,6276
Hellas,Hackers,0.4234793081186595,0.33843396642358636,0.08504534169507316,0.2009167554662029,0.42328645760646383,2492,6411
Hellas,Heat Trappers,-0.04316719871835768,0.006309269463863319,-0.049476468182221,0.2092095899765342,-0.23649235289725717,2378,6284
Hellas,Heather,-0.5824491305812386,-0.3020826421105138,-0.2803664884707248,0.2050855868870367,-1.3670706592616555,2461,6347
Hellas,Herbivores,-0.1096297899657394,-0.42173924660870193,0.3121094566429625,0.20301423143767233,1.5373772293337162,2477,6400
Hellas,Hired Raiders,-0.16298234684673846,-0.14803662002152324,-0.014945726825215222,0.20039154789257685,-0.0745826207861178,2463,6458
Hellas,House Printing,-0.21149081098893477,-0.197539740316158,-0.01395107067277676,0.2048884499677622,-0.06809105479089654,2431,6317
Hellas,Ice Asteroid,-0.07263531940513836,0.3543667867401065,-0.42700210614524486,0.20036793801827163,-2.131089985595931,2487,6462
Hellas,Ice cap Melting,-0.5061979848000757,-0.30170529648163713,-0.2044926883184386,0.2075170211584514,-0.9854260974683925,2408,6296
Hellas,Immigrant City,-0.8747143104591198,-0.8470253043010096,-0.027689006158110208,0.20542395426282847,-0.13478956851684235,2396,6500
Hellas,Immigration Shuttles,-0.09452411132574769,-0.07649507611940529,-0.0180290352063424,0.20396982188612456,-0.08839069936732077,2517,6540
Hellas,Import of Advanced GHG,-0.4335653931989381,-0.21542679057462347,-0.21813860262431464,0.2009355608416272,-1.0856147200158686,2502,6397
Hellas,Imported GHG,-0.3423054398224603,-0.055145642978725345,-0.28715979684373494,0.20019238542933404,-1.43441917747216,2509,6405
Hellas,Imported Hydrogen,-0.035184831144913796,-0.07947071751059101,0.044285886365677214,0.20190618313342076,0.219338930974753,2454,6564
Hellas,Imported Nitrogen,-0.31357650625970895,-0.38568039114964486,0.07210388488993591,0.2030494034328365,0.3551051304309102,2460,6448
Hellas,Indentured Workers,0.010181045841868689,-0.18534700875255994,0.19552805459442862,0.2040501649909719,0.9582352192809042,2437,6423
Hellas,Industrial Center,-0.25180343953685747,-0.15978432952872673,-0.09201911000813073,0.20415433398415087,-0.4507330714579611,2431,6452
Hellas,Industrial Microbes,0.22430736073061971,0.4616811844728004,-0.23737382374218066,0.20273767050633817,-1.1708422176763624,2532,6417
Hellas,Insects,0.1112434153361816,-0.19172992883596754,0.30297334417214916,0.19934171432529868,1.5198692616726357,2526,6389
Hellas,Insulation,-0.35028143213249713,-0.416394998795177,0.06611356666267987,0.20847060036724788,0.31713616474559136,2465,6403
Hellas,Interstellar Colony Ship,-0.1713345788487543,-0.5390822049684233,0.367747626119669,0.20495763261555197,1.7942616794831416,2404,6316
Hellas,Invention Contest,-0.15431044099631658,0.3458125142272114,-0.500122955223528,0.2019562147430328,-2.4763929936985587,2555,6460
Hellas,Inventors' Guild,0.5395090227337689,0.5747011542761165,-0.03519213154234757,0.2039959848590107,-0.17251384416546325,2417,6442
Hellas,Investment Loan,-0.013196614572085041,-0.11936663622869881,0.10617002165661377,0.20281486766619233,0.5234824393217375,2444,6421
Hellas,Io Mining Industries,0.7522449781905715,0.40483116631525656,0.3474138118753149,0.20237823865372334,1.716655971444404,2489,6457
Hellas,Ironworks,-0.43121957009954837,-0.33181035774142326,-0.09940921235812511,0.20334929442192598,-0.48885939162327574,2478,6427
Hellas,Kelp Farming,0.7705838181445179,0.8514561627849591,-0.08087234464044113,0.20223080828143283,-0.3999012085631176,2442,6531
Hellas,Lagrange Observatory,0.05140459259586559,-0.24558797173308006,0.29699256432894566,0.2027784096669307,1.4646163011967812,2512,6432
Hellas,Lake Marineris,-0.35561194757220593,-0.4206795928163488,0.06506764524414288,0.20042256432372885,0.3246522938357558,2505,6434
Hellas,Land Claim,-0.5280975296697779,-0.15069254541020594,-0.3774049842595719,0.20249731508387858,-1.863753028543825,2422,6383
Hellas,Large Convoy,0.2297129298295401,0.09382302955137282,0.13588990027816727,0.2023344712691614,0.6716102274900836,2504,6422
Hellas,Lava Flows,0.11986249526570206,0.22344590621735216,-0.1035834109516501,0.1994500931569781,-0.5193450116371935,2489,6617
Hellas,Lava Tube Settlement,-0.3473583440780872,-0.5772693990766659,0.22991105499857867,0.20600212156736264,1.116061588343389,2439,6321
Hellas,Lichen,-0.15161703883894778,-0.36527797381354393,0.21366093497459615,0.20289393242787915,1.0530671490166137,2484,6361
Hellas,Lightning Harvest,-0.11220194605933922,-0.3178946960776179,0.20569275001827866,0.2006781964865279,1.024988033675534,2454,6402
Hellas,Livestock,-0.650547116853295,-0.3765302670801659,-0.2740168497731291,0.2039181796890387,-1.3437588065516577,2524,6448
Hellas,Local Heat Trapping,-0.3878681836760763,-0.24244844171722663,-0.14541974195884966,0.20195835224336162,-0.7200481700485334,2458,6358
Hellas,Lunar Beam,-0.30237220648436924,-0.2911191601307145,-0.011253046353654761,0.20456589246940818,-0.05500939681495339,2421,6360
Hellas,Magnetic Field Dome,-0.2763746983863671,-0.3687460195718979,0.09237132118553082,0.20834904470733367,0.44334890671221516,2432,6358
Hellas,Magnetic Field Generators,-0.43322794144177856,-0.27180249753291635,-0.1614254439088622,0.1993158720077808,-0.80989758759684,2537,6492
Hellas,Mangrove,-0.3221033666479301,-0.24438589097599792,-0.07771747567193218,0.20243549481235779,-0.38391229632911134,2508,6409
Hellas,Mars University,0.659797958739874,0.9359529337997701,-0.27615497505989606,0.2003128710464038,-1.3786182266636422,2534,6610
Hellas,Martian Rails,-0.1929195203079869,-0.4565553227702236,0.2636358024622367,0.2053538469992829,1.2838123381402118,2459,6414
Hellas,Martian Survey,-0.1346565058683693,-0.1989651088456466,0.06430860297727731,0.2054247833923969,0.31305182322834313,2493,6415
Hellas,Mass Converter,0.62680318041816,0.7798846612699002,-0.15308148085174023,0.20573150801720802,-0.7440837931297136,2395,6524
Hellas,Media Archives,-0.3070129113350568,-0.15906388345885483,-0.14794902787620198,0.20413855560845348,-0.7247480880582626,2390,6540
Hellas,Media Group,1.087375369718678,1.2188057407256707,-0.13143037100699262,0.20218150445464134,-0.6500612969594285,2415,6415
Hellas,Medical Lab,-0.19303644604670878,0.07881776973474505,-0.27185421578145386,0.20267871449283126,-1.3413061971589983,2452,6394
Hellas,Methane From Titan,0.19790672459931083,-0.012875616789933689,0.2107823413892445,0.20534463401363443,1.0264808837188755,2396,6511
Hellas,Micro-Mills,-0.3178868312326471,-0.35761694722598586,0.039730115993338755,0.19816577894540208,0.2004892883361312,2471,6480
Hellas,Mine,0.6227436785818714,0.6031998219241166,0.01954385665775482,0.2043228230290016,0.09565185312157108,2537,6475
Hellas,Mineral Deposit,-0.25117641879034774,0.03784185481450733,-0.2890182736048551,0.20377341626681766,-1.4183315905467235,2491,6394
Hellas,Mining Area,0.9473124714825275,1.1920790245685013,-0.24476655308597384,0.20009447478547426,-1.2232549316936088,2501,6422
Hellas,Mining Expedition,-0.5942026814139686,-0.31870378312555586,-0.27549889828841273,0.20077102514281286,-1.372204470702106,2456,6497
Hellas,Mining Rights,1.157561705122405,1.156991558118045,0.0005701470043599777,0.19805163951239624,0.0028787795231772955,2538,6569
Hellas,Miranda Resort,0.23563083503897223,0.020254740257728516,0.2153760947812437,0.20303629320579838,1.0607763340268315,2517,6491
Hellas,Mohole Area,0.02315310297186723,0.7636372942607956,-0.7404841912889284,0.20010956139647157,-3.700393854853479,2542,6429
Hellas,Moss,-0.11193896964142779,-0.46530239685349994,0.35336342721207215,0.20318981752603993,1.7390803905160583,2470,6536
Hellas,Natural Preserve,0.9208950384557383,0.8965050096218277,0.024390028833910615,0.20357607291356372,0.11980793462042255,2500,6420
Hellas,Nitrite Reducing Bacteria,-0.1561156085549088,-0.3705302414427658,0.214414632887857,0.20540205915406487,1.043877718514166,2442,6388
Hellas,Nitrogen-Rich Asteroid,0.6072396439307784,0.7044375944379765,-0.09719795050719804,0.20226567137333884,-0.4805459564504724,2484,6277
Hellas,Nitrophilic Moss,-0.11647935376468319,0.010745713680534678,-0.12722506744521786,0.20299376786734144,-0.6267437113062544,2468,6327
Hellas,Noctis City,-0.24774597668957493,-0.21706472986101852,-0.030681246828556413,0.20432002531595234,-0.1501627007979867,2443,6583
Hellas,Noctis Farming,-0.26286054416707955,-0.3085872127236301,0.045726668556550554,0.20057592478314507,0.22797685517834934,2463,6404
Hellas,Nuclear Power,-0.4975059557447589,-0.32470358207409195,-0.17280237367066698,0.20473012735370125,-0.8440495588229943,2414,6371
Hellas,Nuclear Zone,1.1855259109389598,1.2446147680248825,-0.05908885708592271,0.20144467287738918,-0.2933254885418965,2533,6509
Hellas,Olympus Conference,1.250936446323233,0.690669839376803,0.56026660694643,0.20584702607395147,2.721761968740572,2415,6347
Hellas,Open City,-0.6006717246695201,-0.42700614835967465,-0.17366557630984547,0.2062285564550917,-0.8421024677426905,2419,6425
Hellas,Optimal Aerobraking,0.4326717491400119,0.6766925217326059,-0.24402077259259397,0.201238240874768,-1.2125964306379018,2499,6270
Hellas,Ore Processor,-0.5295131248095679,-0.2763983794321217,-0.2531147453774462,0.20348408798765547,-1.243904365597381,2450,6439
Hellas,Permafrost extraction,-0.41812267490980126,-0.3635206633276726,-0.054602011582128684,0.2042400044179979,-0.2673423932677759,2484,6373
Hellas,Peroxide Power,-0.2294971184070069,-0.2848556017304218,0.05535848332341489,0.19637997858196066,0.2818947416287176,2550,6326
Hellas,Pets,-0.37886302606039085,-0.6716649416958529,0.29280191563546204,0.2006595575948921,1.4591974543599586,2480,6483
Hellas,Phobos Space Haven,-0.7176376569190624,-0.5252107012182974,-0.19242695570076507,0.20179772107869032,-0.9535635718389944,2508,6378
Hellas,Physics Complex,-0.33216941229416047,-0.4154555456283098,0.0832861333341493,0.2045628770097142,0.40714197293086685,2467,6528
Hellas,Plantation,0.1123410173346984,-0.6104028662899705,0.7227438836246689,0.20654333804343009,3.4992359979807084,2462,6369
Hellas,Power Grid,-0.36422210087841717,-0.21709151442939592,-0.14713058644902124,0.2044707600253332,-0.7195678562098183,2433,6369
Hellas,Power Infrastructure,-0.39054404576339513,-0.3486147543063655,-0.041929291457029616,0.20113183114912772,-0.20846671169587996,2446,6463
Hellas,Power Plant,-0.11889489416415874,0.10553589400417628,-0.224430788168335,0.19686716315223854,-1.1400112876863133,2523,6445
Hellas,Power Supply Consortium,-0.5583720625214604,-0.25091293391277714,-0.3074591286086833,0.2014161839606775,-1.5264867130473914,2456,6380
Hellas,Predators,-0.5665833299002568,-0.18535641581244902,-0.38122691408780784,0.20319035156462367,-1.876205790049832,2427,6405
Hellas,Protected Habitats,-0.7988320883500403,-0.5356872539113744,-0.2631448344386659,0.20067582523753558,-1.311293147179971,2492,6436
Hellas,Protected Valley,-0.34641962381773794,0.21182749721845856,-0.5582471210361966,0.20068448526893096,-2.781715389149825,2428,6480
Hellas,Psychrophiles,0.769737187560278,0.7572307449836647,0.012506442576613264,0.2060336735961658,0.06070096386829654,2401,6393
Hellas,Quantum Extractor,0.4274288057462182,0.4568548896706553,-0.029426083924437074,0.20439092205836332,-0.1439696226627645,2458,6472
Hellas,Rad-Chem Factory,-0.48190339598653187,-0.35634753418989584,-0.12555586179663603,0.19864296155643335,-0.6320680119389295,2555,6466
Hellas,Rad-Suits,-0.1508306805938658,-0.45674903670895256,0.3059183561150868,0.2040040672679733,1.4995698870711343,2399,6384
Hellas,Regolith Eaters,-0.4619275421894231,-0.13344199613752242,-0.3284855460519007,0.20340308385819517,-1.6149487009789303,2480,6367
Hellas,Release of Inert Gases,-0.09402978885023498,-0.29297313287379945,0.19894334402356445,0.20331085754832798,0.9785180507453944,2461,6458
Hellas,Research,0.6722695015560897,0.6946824117117911,-0.02241291015570146,0.20135883828308557,-0.11130830087622817,2561,6490
Hellas,Research Coordination,0.34908574750219296,-0.0660372219608146,0.41512296946300753,0.20523734512907724,2.022648310919875,2454,6390
Hellas,Research Outpost,1.881760034413701,1.9006295168342233,-0.01886948242052222,0.2011748128429865,-0.09379644575710146,2474,6509
Hellas,Restricted Area,1.9498817694569446,2.1105475546929826,-0.16066578523603803,0.2002795658465974,-0.8022075769781664,2487,6530
Hellas,Robotic Workforce,0.40436442621084023,0.39267075514993494,0.011693671060905297,0.20095997331130702,0.058189055602583285,2450,6397
Hellas,Rover Construction,-0.6296979102622104,-0.39931915360099385,-0.2303787566612166,0.1985916598656398,-1.1600625968738205,2496,6357
Hellas,SF Memorial,-0.19548935340810572,-0.4498424214516212,0.25435306804351543,0.20596641331811877,1.2349249760962853,2409,6207
Hellas,Sabotage,0.08684645545978678,0.21395531016106292,-0.12710885470127614,0.20158015261218623,-0.6305623497855808,2470,6337
Hellas,Satellites,-0.13982661102879787,-0.20517466458173847,0.0653480535529406,0.20570519574740043,0.3176781865694145,2425,6379
Hellas,Search For Life,-0.3764600052297265,-0.43044800208515316,0.053987996855426656,0.2038365193291264,0.2648592952485343,2518,6391
Hellas,Security Fleet,-0.514476862370708,-0.41025827680795474,-0.10421858556275326,0.20397355877851728,-0.5109416445291226,2420,6424
Hellas,Shuttles,-0.33684277129646006,-0.2764981951869742,-0.06034457610948585,0.19924586175117517,-0.30286489053833476,2502,6471
Hellas,Small Animals,0.1916279374785395,-0.18777867390874817,0.3794066113872877,0.20136348380868443,1.8841877594239587,2456,6489
Hellas,Soil Factory,-0.5180699167194859,-0.2899250712007765,-0.2281448455187094,0.20357285688601753,-1.1207036586731696,2454,6435
Hellas,Solar Power,-0.5116154217953078,-0.48648684276254806,-0.02512857903275978,0.20424874202569612,-0.12302929645264793,2390,6552
Hellas,Solar Wind Power,0.5839875354783662,0.2547071640338684,0.32928037144449784,0.2005296226971467,1.6420535131699678,2519,6225
Hellas,Soletta,-0.6162920743075827,-0.5303918561103071,-0.08590021819727556,0.1976108403667161,-0.43469385605499333,2421,6541
Hellas,Space Elevator,1.1594743815503168,1.2721513195769945,-0.11267693802667766,0.19845666198541576,-0.567765964112397,2527,6376
Hellas,Space Hotels,0.9637365463600754,0.7248159329600229,0.23892061340005255,0.20325478340309508,1.175473508666337,2467,6446
Hellas,Space Mirrors,-0.20087483769288345,-0.4646105865257016,0.26373574883281814,0.19797464859400832,1.332169298977607,2503,6506
Hellas,Space Station,-0.328895790184648,-0.2295178389121697,-0.09937795127247828,0.20372916232010796,-0.48779443326003274,2486,6373
Hellas,Special Design,-0.46455841739723824,-0.38900404101145364,-0.0755543763857846,0.20119709404368383,-0.3755241930550959,2503,6396
Hellas,Sponsors,0.306534074797102,0.5330438838346868,-0.22650980903758483,0.20707129255804751,-1.0938735458662778,2449,6315
Hellas,Standard Technology,-0.2401608621653798,-0.15162534290732177,-0.08853551925805803,0.20524620269634292,-0.431362520207228,2415,6376
Hellas,Steelworks,-0.018959119999129755,-0.24246620716732686,0.22350708716819712,0.19803206347092586,1.1286409041584893,2537,6516
Hellas,Strip Mine,0.039438727776126545,0.2752812846510424,-0.23584255687491584,0.20326249442987832,-1.160285656910882,2472,6414
Hellas,Subterranean Reservoir,-0.1696627304685646,0.09079943954361494,-0.26046217001217953,0.20030291399971728,-1.3003413920006535,2510,6539
Hellas,Symbiotic Fungus,-0.17800467733800926,-0.30020953981857845,0.12220486248056919,0.20369607624499872,0.5999372434331299,2463,6480
Hellas,Tardigrades,-0.4250159260949626,-0.10191911804612448,-0.3230968080488381,0.20722878582228818,-1.559130922698713,2426,6456
Hellas,Technology Demonstration,0.2842560343063606,0.18395138422514995,0.10030465008121064,0.2061179894268124,0.4866370488094948,2410,6428
Hellas,Tectonic Stress Power,-0.2965301112448606,-0.18464679768811598,-0.11188331355674463,0.20144161641878355,-0.5554131045302315,2505,6485
Hellas,Terraforming Ganymede,0.16196322923224588,-0.042397642448479225,0.2043608716807251,0.20155479302969312,1.0139221628464006,2537,6466
Hellas,Titanium Mine,0.38783845026903846,0.5709384542493324,-0.18310000398029397,0.20815702738157896,-0.8796244176020432,2421,6410
Hellas,Toll Station,-0.5323421410314413,-0.37437062770062046,-0.15797151333082082,0.20144110778613966,-0.784206933068158,2496,6484
Hellas,Towing a Comet,-0.3521560797551244,-0.40451464570975587,0.05235856595463145,0.19942575487983133,0.2625466604661035,2504,6452
Hellas,Trans-Neptune Probe,-0.2323084942620458,-0.2296187108944162,-0.0026897833676295946,0.202105331740381,-0.013308819438196796,2491,6328
